Curso;Módulo atual;Faltas Consecutivas;Idade;Sexo;Bairro;Cidade;Pend. Acad.;Possui Pendência Financeira;Bolsista;Antecipou Parcela;Situação (código)
Curso Técnico em Administração;2;13;28;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;0;26;0;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;2;1;20;0;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;2;3;30;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;2;4;26;1;Centro;José Gonçalves;0;1;0;0;7
Curso Técnico em Administração;2;13;21;1;Centro;Belo Campo;0;0;0;0;8
Curso Técnico em Administração;2;2;18;1;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;11;23;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;0;21;0;Centro;Tremedal;0;0;0;0;2
Curso Técnico em Administração;2;9;21;1;Area Rural de Vitoria da Conquista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;13;21;0;Cidade Jardim;Barra do Choça;0;1;0;0;8
Curso Técnico em Administração;2;0;20;1;Pradoso;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;2;14;23;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;0;19;1;Nossa Senhora Aparecida;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;11;22;1;Zabele;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;3;0;24;1;Campinhos;Vitória da Conquista;0;0;1;0;8
Curso Técnico em Administração;1;15;20;1;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;2;21;0;Brasil;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;4;22;1;Centro;Barra do Choça;0;1;0;0;7
Curso Técnico em Administração;1;0;44;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;4;25;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;14;22;1;Ibirapuera;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Administração;1;13;20;1;Zona Rural;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;41;0;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;21;0;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;34;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;15;22;1;Ayrton Senna;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;25;1;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;14;20;0;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;7;33;1;Guarani;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;3;22;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;0;20;1;Zona Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;2;5;23;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;2;12;21;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;0;20;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;0;28;0;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;13;44;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;31;1;Centro;Almadina;0;0;0;0;0
Curso Técnico em Administração;1;0;20;1;Urbis VI;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;13;32;1;Jurema;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;4;24;1;Centro;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;1;0;20;1;Ibirapuera;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;1;13;17;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;33;0;Bateias;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;13;25;1;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;11;22;0;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;4;29;1;Brasil;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;1;11;27;1;Zabelê;Vitória da Conquista;0;0;1;0;2
Curso Técnico em Administração;1;0;19;1;Patagônia;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;18;0;Ibirapuera;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;20;0;Jatoba;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;22;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;1;Santa Felicidade;Pocoes;0;0;0;0;9
Curso Técnico em Administração;1;0;29;0;Vila Serrana I / Zabele;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;13;28;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;1;20;1;Cidade Modelo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;1;Centro;Barra do Choça;0;0;0;0;12
Curso Técnico em Administração;1;0;59;1;Campinhos;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;1;0;17;1;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;36;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;20;0;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;1;Senhorinha Cairo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;19;1;São Pedro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;28;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;13;24;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;21;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;25;1;Centro;Barra do Choça;0;0;0;0;9
Curso Técnico em Administração;1;3;28;0;Centro;Anagé;0;1;0;0;10
Curso Técnico em Administração;1;3;29;1;Campinhos;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;1;0;18;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;3;23;1;Espírito Santo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;1;3;28;1;Centro;Barra do Choça;0;1;0;0;10
Curso Técnico em Administração;1;0;18;1;Centro;Anagé;0;0;0;0;9
Curso Técnico em Administração;1;0;19;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;24;1;Lagoa das Flores;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;20;1;Boa Vista - Vila América;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;1;Zabelê - Urbis V;Vitória da Conquista;0;0;0;1;9
Curso Técnico em Administração;1;0;18;1;Barra Nova / Zona Rural;Barra do Choça;0;0;0;0;9
Curso Técnico em Administração;1;6;18;1;Espirito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;6;21;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;1;18;0;Rural;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;26;0;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;1;20;0;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;3;42;1;Jatobá;Vitória da Conquista;0;0;0;0;10
Curso Técnico em Administração;1;1;18;0;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;4;23;1;Centro;Belo Campo;0;0;0;0;10
Curso Técnico em Administração;1;0;25;1;Zabele;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;2;29;1;Primavera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;1;29;1;Ayrton Senna;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;1;0;18;1;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;7;24;1;Nossa Senhora Aparecida;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;0;36;0;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;1;20;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;3;44;1;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;1;18;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;1;21;1;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;23;0;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;14;23;0;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;16;28;1;Centro;Cândido Sales;0;1;0;0;8
Curso Técnico em Administração;2;4;26;1;Barrocas-Zona Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;0;22;0;Zabelê;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Administração;2;13;20;0;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;13;25;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;0;20;1;Zabele;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;26;25;1;São Pedro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;13;22;1;Zona Rural ;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;2;0;22;0;Simão Zona Rural;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Administração;2;11;21;1;Espírito Santo;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;11;29;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;0;21;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;0;19;1;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;2;12;24;0;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;2;14;24;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;24;0;São Pedro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;19;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;26;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;13;21;0;Jardim Copacabana;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;20;1;Primavera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;23;0;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;13;31;1;Pradoso;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;15;1;Zabele;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;0;20;1;Centro;Anagé;0;0;0;0;0
Curso Técnico em Administração;1;5;22;1;Area Rural de Vitoria da Conquista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;12;28;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;3;24;0;Candeias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;40;1;Espírito Santo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;1;0;26;0;Pradoso;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;13;22;1;Espirito Santo;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;20;20;1;Jatobá;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;7;23;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;10;32;1;Guarani;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;0;28;0;Centro;Anagé;0;0;0;0;0
Curso Técnico em Administração;1;0;21;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;26;1;Pradoso;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;19;1;Jatoba;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;20;1;Bateias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;27;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;39;1;Zabele;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;34;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;26;1;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;31;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;28;1;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;3;22;1;Patagônia;Vitória da Conquista;0;0;0;0;10
Curso Técnico em Administração;1;3;34;1;Bateias;Vitória da Conquista;0;0;0;0;10
Curso Técnico em Administração;1;0;21;1;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;19;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;59;1;Centro;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Administração;1;0;23;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;4;25;0;São Pedro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;23;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;0;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;36;0;Bruno Barcelar;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;25;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;23;0;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;19;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;31;0;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;35;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;21;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;21;1;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;17;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;42;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;47;0;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;38;1;Felicia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;19;0;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;23;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;1;Comveima;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;23;0;São Vicente;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;18;0;São Vicente;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;42;0;Povoado Estiva ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;-1;1;Boa Vista/ Vila america;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;39;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;24;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;20;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;23;1;Area Rural de Vitoria da Conquista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;0;24;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Administração;1;13;26;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;25;0;Jurema;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;13;38;1;Jurema;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;1;0;22;1;Espírito Santo;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;20;1;Felícia;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;21;1;Patagônia;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;20;1;Brasil;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Administração;1;0;38;1;Cidade Modelo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;0;26;1;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;0;23;0;Espirito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;1;14;34;0;Bateias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;4;0;34;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;4;42;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;13;31;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;38;1;Centro;Belo Campo;0;1;0;0;8
Curso Técnico em Radiologia;1;0;26;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;12;40;1;Brasil;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;4;50;1;Brasil;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Eletrotécnica;1;0;22;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;32;0;Espírito Santo-Renato Magalhães;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;23;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;20;1;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;17;0;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;20;0;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;47;0;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;3;22;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;1;2;36;0;Distrito industrial;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;17;0;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;6;21;0;Rural;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;1;21;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;20;0;Espirito Santo;Jequié;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;33;0;Airton Senna;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;19;0;Jatoba;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;39;0;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;6;23;1;Nova Cidade;Vitória da Conquista;0;1;0;0;4
Curso Técnico em Eletrotécnica;1;0;22;0;Senhorinha Cairo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;1;0;34;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;7;22;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;22;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;28;0;Brasil;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Eletrotécnica;1;0;25;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;23;0;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;23;0;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;34;0;Cidade Modelo ;Vitória da Conquista;0;0;0;1;9
Curso Técnico em Eletrotécnica;1;0;21;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;18;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;1;0;40;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;3;0;23;1;Lagoa das Flores;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;3;0;23;0;Centro;Anagé;0;0;0;0;2
Curso Técnico em Eletrotécnica;3;0;22;0;Campinhos;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;4;0;39;0;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;39;1;Cabeceira do Jibóia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;22;0;Centro;Belo Campo;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;35;0;Primavera;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Eletrotécnica;4;0;37;0;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;32;0;Kadija;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;23;0;Kadija;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;4;0;28;0;Centro;Barra do Choça;0;0;0;0;5
Curso Técnico em Eletrotécnica;3;0;46;0;Patagônia;Vitória da Conquista;0;1;0;0;7
